0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,P,P,0,0,0,0,0,0,0
0,S,S,S,0,0,0,0,0,0
0,D,D,D,0,0,0,0,0,0
0,B,B,B,B,0,0,0,0,0
0,C,C,C,C,C,0,0,0,0
